날짜,팀,상대,득점,실점,승리,장소,시기,리그,예외
2019-12-12,포틀랜드,덴버,99,114,0,방문,BC,정규리그,0
2019-12-13,LA 레이커스,마이애미,113,110,1,방문,BC,정규리그,0
2019-12-13,휴스턴,올랜도,130,107,1,방문,BC,정규리그,0
2019-12-13,뉴올리언스,필라델피아,109,116,0,방문,BC,정규리그,0
2019-12-13,인디애나,애틀랜타,110,100,1,방문,BC,정규리그,0
2019-12-13,샬럿,시카고,83,73,1,방문,BC,정규리그,0
2019-12-13,밀워키,멤피스,127,114,1,방문,BC,정규리그,0
2019-12-13,골든스테이트,유타,106,114,0,방문,BC,정규리그,0
2019-12-13,LA 클리퍼스,미네소타,124,117,1,방문,BC,정규리그,0
2019-12-13,뉴욕,새크라멘토,103,101,1,방문,BC,정규리그,0
2019-12-14,샌안토니오,피닉스,121,119,1,방문,BC,정규리그,1
2019-12-14,브루클린,토론토,102,110,0,방문,BC,정규리그,0
2019-12-14,LA 클리퍼스,시카고,106,109,0,방문,BC,정규리그,0
2019-12-14,워싱턴,멤피스,111,128,0,방문,BC,정규리그,0
2019-12-14,마이애미,댈러스,122,118,1,방문,BC,정규리그,0
2019-12-14,클리블랜드,밀워키,108,125,0,방문,BC,정규리그,0
2019-12-14,오클라호마시티,덴버,102,110,0,방문,BC,정규리그,0
2019-12-14,디트로이트,휴스턴,115,107,1,방문,BC,정규리그,0
2019-12-15,올랜도,뉴올리언스,130,119,1,방문,BC,정규리그,0
2019-12-15,샬럿,인디애나,85,107,0,방문,BC,정규리그,0
2019-12-15,LA 레이커스,애틀랜타,101,96,1,방문,BC,정규리그,0
2019-12-15,필라델피아,브루클린,89,109,0,방문,BC,정규리그,0
2019-12-15,뉴욕,덴버,105,111,0,방문,BC,정규리그,0
2019-12-15,새크라멘토,골든스테이트,100,79,1,방문,BC,정규리그,0
2019-12-16,워싱턴,디트로이트,133,119,1,방문,BC,정규리그,0
2019-12-16,클리블랜드,토론토,113,133,0,방문,BC,정규리그,0
2019-12-16,샌안토니오,휴스턴,107,109,0,방문,BC,정규리그,0
2019-12-16,마이애미,멤피스,111,118,0,방문,BC,정규리그,0
2019-12-16,댈러스,밀워키,120,116,1,방문,BC,정규리그,0
2019-12-16,시카고,오클라호마시티,106,109,0,방문,BC,정규리그,0
2019-12-16,포틀랜드,피닉스,111,110,1,방문,BC,정규리그,0
2019-12-17,새크라멘토,샬럿,102,110,0,방문,BC,정규리그,0
2019-12-17,LA 레이커스,인디애나,102,105,0,방문,BC,정규리그,0
2019-12-17,애틀랜타,뉴욕,120,143,0,방문,BC,정규리그,0
2019-12-17,브루클린,뉴올리언스,108,101,1,방문,BC,정규리그,0
2019-12-17,올랜도,유타,102,109,0,방문,BC,정규리그,0
2019-12-17,피닉스,LA 클리퍼스,99,120,0,방문,BC,정규리그,0
2019-12-18,샬럿,클리블랜드,98,100,0,방문,BC,정규리그,0
2019-12-18,토론토,디트로이트,112,99,1,방문,BC,정규리그,0
2019-12-18,마이애미,필라델피아,108,104,1,방문,BC,정규리그,0
2019-12-18,시카고,워싱턴,110,109,1,방문,BC,정규리그,0
2019-12-18,뉴올리언스,미네소타,107,99,1,방문,BC,정규리그,0
2019-12-18,멤피스,오클라호마시티,122,126,0,방문,BC,정규리그,0
2019-12-18,올랜도,덴버,104,113,0,방문,BC,정규리그,0
2019-12-18,보스턴,댈러스,109,103,1,방문,BC,정규리그,0
2019-12-18,골든스테이트,포틀랜드,112,122,0,방문,BC,정규리그,0
2019-12-19,유타,애틀랜타,111,106,1,방문,BC,정규리그,0
2019-12-19,LA 레이커스,밀워키,104,111,0,방문,BC,정규리그,0
2019-12-19,브루클린,샌안토니오,105,118,0,방문,BC,정규리그,0
2019-12-19,휴스턴,LA 클리퍼스,122,117,1,방문,BC,정규리그,0
2019-12-20,멤피스,클리블랜드,107,114,0,방문,BC,정규리그,0
2019-12-20,새크라멘토,인디애나,105,119,0,방문,BC,정규리그,0
2019-12-20,디트로이트,보스턴,93,114,0,방문,BC,정규리그,0
2019-12-20,워싱턴,토론토,118,122,0,방문,BC,정규리그,0
2019-12-20,뉴욕,마이애미,114,129,0,방문,BC,정규리그,0
2019-12-20,피닉스,오클라호마시티,108,126,0,방문,BC,정규리그,0
2019-12-20,댈러스,필라델피아,117,98,1,방문,BC,정규리그,0
2019-12-20,미네소타,덴버,100,109,0,방문,BC,정규리그,0
2019-12-20,올랜도,포틀랜드,103,118,0,방문,BC,정규리그,0
2019-12-20,뉴올리언스,골든스테이트,102,106,0,방문,BC,정규리그,0
2019-12-21,유타,샬럿,114,107,1,방문,BC,정규리그,0
2019-12-21,애틀랜타,브루클린,112,122,0,방문,BC,정규리그,0
2019-12-21,시카고,디트로이트,119,107,1,방문,BC,정규리그,0
2019-12-21,워싱턴,필라델피아,108,125,0,방문,BC,정규리그,0
2019-12-21,밀워키,뉴욕,123,102,1,방문,BC,정규리그,0
2019-12-21,새크라멘토,멤피스,115,119,0,방문,BC,정규리그,0
2019-12-21,LA 클리퍼스,샌안토니오,134,109,1,방문,BC,정규리그,0
2019-12-21,휴스턴,피닉스,139,125,1,방문,BC,정규리그,0
2019-12-21,미네소타,포틀랜드,106,113,0,방문,BC,정규리그,0
2019-12-22,댈러스,토론토,107,110,0,방문,BC,정규리그,0
2019-12-22,샬럿,보스턴,93,119,0,방문,BC,정규리그,0
2019-12-22,인디애나,밀워키,89,117,0,방문,BC,정규리그,0
2019-12-22,LA 클리퍼스,오클라호마시티,112,118,0,방문,BC,정규리그,0
2019-12-22,덴버,LA 레이커스,128,104,1,방문,BC,정규리그,0
2019-12-23,애틀랜타,클리블랜드,118,121,0,방문,BC,정규리그,0
2019-12-23,필라델피아,디트로이트,125,109,1,방문,BC,정규리그,0
2019-12-23,토론토,인디애나,115,120,0,방문,BC,정규리그,0
2019-12-23,워싱턴,뉴욕,121,115,1,방문,BC,정규리그,0
2019-12-23,시카고,올랜도,95,103,0,방문,BC,정규리그,0
2019-12-23,유타,마이애미,104,107,0,방문,BC,정규리그,0
2019-12-23,샌안토니오,멤피스,145,115,1,방문,BC,정규리그,0
2019-12-23,덴버,피닉스,113,111,1,방문,BC,정규리그,0
2019-12-23,뉴올리언스,포틀랜드,102,94,1,방문,BC,정규리그,0
2019-12-23,휴스턴,새크라멘토,113,104,1,방문,BC,정규리그,0
2019-12-23,미네소타,골든스테이트,104,113,0,방문,BC,정규리그,0
2019-12-25,보스턴,토론토,118,102,1,방문,BC,정규리그,0
2019-12-25,밀워키,필라델피아,109,121,0,방문,BC,정규리그,0
2019-12-25,휴스턴,골든스테이트,104,116,0,방문,BC,정규리그,0
2019-12-25,LA 클리퍼스,LA 레이커스,111,106,1,방문,BC,정규리그,0
2019-12-25,뉴올리언스,덴버,112,100,1,방문,BC,정규리그,0
2019-12-26,워싱턴,디트로이트,102,132,0,방문,BC,정규리그,0
2019-12-26,뉴욕,브루클린,94,82,1,방문,BC,정규리그,0
2019-12-26,샌안토니오,댈러스,98,102,0,방문,BC,정규리그,0
2019-12-26,멤피스,오클라호마시티,110,97,1,방문,BC,정규리그,0
2019-12-26,미네소타,새크라멘토,105,104,1,방문,BC,정규리그,0
2019-12-26,포틀랜드,유타,115,121,0,방문,BC,정규리그,0
2019-12-27,클리블랜드,보스턴,117,129,0,방문,BC,정규리그,0
2019-12-27,오클라호마시티,샬럿,104,102,1,방문,BC,정규리그,0
2019-12-27,필라델피아,올랜도,97,98,0,방문,BC,정규리그,0
2019-12-27,밀워키,애틀랜타,112,86,1,방문,BC,정규리그,0
2019-12-27,인디애나,마이애미,112,113,0,방문,BC,정규리그,0
2019-12-27,피닉스,골든스테이트,96,105,0,방문,BC,정규리그,0
2019-12-28,멤피스,덴버,110,119,0,방문,BC,정규리그,0
2019-12-28,토론토,보스턴,113,97,1,방문,BC,정규리그,0
2019-12-28,인디애나,뉴올리언스,98,120,0,방문,BC,정규리그,0
2019-12-28,애틀랜타,시카고,81,116,0,방문,BC,정규리그,0
2019-12-28,브루클린,휴스턴,98,108,0,방문,BC,정규리그,0
2019-12-28,필라델피아,마이애미,116,117,0,방문,BC,정규리그,0
2019-12-28,클리블랜드,미네소타,94,88,1,방문,BC,정규리그,0
2019-12-28,뉴욕,워싱턴,107,100,1,방문,BC,정규리그,0
2019-12-28,댈러스,골든스테이트,141,121,1,방문,BC,정규리그,0
2019-12-28,올랜도,밀워키,100,111,0,방문,BC,정규리그,0
2019-12-28,디트로이트,샌안토니오,109,136,0,방문,BC,정규리그,0
2019-12-28,피닉스,새크라멘토,112,110,1,방문,BC,정규리그,0
2019-12-28,LA 레이커스,포틀랜드,128,120,1,방문,BC,정규리그,0
2019-12-28,유타,LA 클리퍼스,120,107,1,방문,BC,정규리그,0
2019-12-29,오클라호마시티,토론토,98,97,1,방문,BC,정규리그,0
2019-12-29,새크라멘토,덴버,115,120,0,방문,BC,정규리그,0
2019-12-29,샬럿,멤피스,104,117,0,방문,BC,정규리그,0
2019-12-29,휴스턴,뉴올리언스,112,127,0,방문,BC,정규리그,0
2019-12-29,댈러스,LA 레이커스,95,108,0,방문,BC,정규리그,0
2019-12-30,애틀랜타,올랜도,101,93,1,방문,BC,정규리그,0
2019-12-30,마이애미,워싱턴,105,123,0,방문,BC,정규리그,0
2019-12-30,밀워키,시카고,123,102,1,방문,BC,정규리그,0
2019-12-30,브루클린,미네소타,115,122,0,방문,BC,정규리그,0
2019-12-30,디트로이트,유타,81,104,0,방문,BC,정규리그,0
2019-12-30,피닉스,포틀랜드,122,116,1,방문,BC,정규리그,0
2019-12-31,보스턴,샬럿,109,92,1,방문,BC,정규리그,0
2019-12-31,필라델피아,인디애나,97,115,0,방문,BC,정규리그,0
2019-12-31,LA 클리퍼스,새크라멘토,105,87,1,방문,BC,정규리그,0
2019-12-31,덴버,휴스턴,104,130,0,방문,BC,정규리그,0
2019-12-31,골든스테이트,샌안토니오,113,117,0,방문,BC,정규리그,0
2019-12-31,클리블랜드,토론토,97,117,0,방문,BC,정규리그,0
2019-12-31,댈러스,오클라호마시티,101,106,0,방문,BC,정규리그,0
2020-01-01,올랜도,워싱턴,122,101,1,방문,BC,정규리그,0
2020-01-01,포틀랜드,뉴욕,93,117,0,방문,BC,정규리그,0
2020-01-01,미네소타,밀워키,104,106,0,방문,BC,정규리그,0
2020-01-01,피닉스,LA 레이커스,107,117,0,방문,BC,정규리그,0
2020-01-02,샬럿,클리블랜드,109,106,1,방문,BC,정규리그,0
2020-01-02,덴버,인디애나,124,116,1,방문,BC,정규리그,0
2020-01-02,토론토,마이애미,76,84,0,방문,BC,정규리그,0
2020-01-02,유타,시카고,102,98,1,방문,BC,정규리그,0
2020-01-02,골든스테이트,미네소타,84,99,0,방문,BC,정규리그,0
2020-01-02,브루클린,댈러스,111,123,0,방문,BC,정규리그,0
2020-01-02,오클라호마시티,샌안토니오,109,103,1,방문,BC,정규리그,0
2020-01-02,멤피스,새크라멘토,123,128,0,방문,BC,정규리그,0
2020-01-02,디트로이트,LA 클리퍼스,112,126,0,방문,BC,정규리그,0
2020-01-03,애틀랜타,보스턴,106,109,0,방문,BC,정규리그,0
2020-01-03,마이애미,올랜도,85,105,0,방문,BC,정규리그,0
2020-01-03,포틀랜드,워싱턴,122,103,1,방문,BC,정규리그,0
2020-01-03,필라델피아,휴스턴,108,118,0,방문,BC,정규리그,0
2020-01-03,뉴욕,피닉스,112,120,0,방문,BC,정규리그,0
2020-01-03,뉴올리언스,LA 레이커스,113,123,0,방문,BC,정규리그,0
2020-01-04,멤피스,LA 클리퍼스,140,114,1,방문,BC,정규리그,0
2020-01-04,토론토,브루클린,121,102,1,방문,BC,정규리그,0
2020-01-04,유타,올랜도,109,96,1,방문,BC,정규리그,0
2020-01-04,인디애나,애틀랜타,111,116,0,방문,BC,정규리그,0
2020-01-04,오클라호마시티,클리블랜드,121,106,1,방문,BC,정규리그,0
2020-01-04,보스턴,시카고,111,104,1,방문,BC,정규리그,0
2020-01-04,덴버,워싱턴,114,128,0,방문,BC,정규리그,0
2020-01-04,샬럿,댈러스,123,120,1,방문,BC,정규리그,0
2020-01-04,디트로이트,골든스테이트,111,104,1,방문,BC,정규리그,0
2020-01-04,샌안토니오,밀워키,118,127,0,방문,BC,정규리그,0
2020-01-04,뉴올리언스,새크라멘토,117,115,1,방문,BC,정규리그,0
2020-01-05,뉴욕,LA 클리퍼스,132,135,0,방문,BC,정규리그,0
2020-01-05,포틀랜드,마이애미,111,122,0,방문,BC,정규리그,0
2020-01-05,미네소타,클리블랜드,118,103,1,방문,BC,정규리그,0
2020-01-05,멤피스,피닉스,121,114,1,방문,BC,정규리그,0
2020-01-05,디트로이트,LA 레이커스,99,106,0,방문,BC,정규리그,0
2020-01-06,인디애나,샬럿,115,104,1,방문,BC,정규리그,0
2020-01-06,브루클린,올랜도,89,101,0,방문,BC,정규리그,0
2020-01-06,오클라호마시티,필라델피아,113,120,0,방문,BC,정규리그,0
2020-01-06,보스턴,워싱턴,94,99,0,방문,BC,정규리그,0
2020-01-06,덴버,애틀랜타,123,115,1,방문,BC,정규리그,0
2020-01-06,유타,뉴올리언스,128,126,1,방문,BC,정규리그,0
2020-01-06,시카고,댈러스,110,118,0,방문,BC,정규리그,0
2020-01-06,밀워키,샌안토니오,104,126,0,방문,BC,정규리그,0
2020-01-06,골든스테이트,새크라멘토,98,111,0,방문,BC,정규리그,0
2020-01-07,디트로이트,클리블랜드,115,113,1,방문,BC,정규리그,0
2020-01-07,포틀랜드,토론토,101,99,1,방문,BC,정규리그,0
2020-01-07,오클라호마시티,브루클린,111,103,1,방문,BC,정규리그,0
2020-01-07,미네소타,멤피스,112,119,0,방문,BC,정규리그,0
2020-01-07,새크라멘토,피닉스,114,103,1,방문,BC,정규리그,0
2020-01-07,뉴욕,LA 레이커스,87,117,0,방문,BC,정규리그,0
2020-01-08,샌안토니오,보스턴,129,114,1,방문,BC,정규리그,0
2020-01-08,토론토,샬럿,112,110,1,방문,BC,정규리그,0
2020-01-08,마이애미,인디애나,122,108,1,방문,BC,정규리그,0
2020-01-08,워싱턴,올랜도,89,123,0,방문,BC,정규리그,0
2020-01-08,휴스턴,애틀랜타,122,115,1,방문,BC,정규리그,0
2020-01-08,덴버,댈러스,107,106,1,방문,BC,정규리그,0
2020-01-08,시카고,뉴올리언스,108,123,0,방문,BC,정규리그,0
2020-01-08,뉴욕,유타,104,128,0,방문,BC,정규리그,0
2020-01-08,밀워키,골든스테이트,107,98,1,방문,BC,정규리그,0
2020-01-09,클리블랜드,디트로이트,115,112,1,방문,BC,정규리그,0
2020-01-09,보스턴,필라델피아,98,109,0,방문,BC,정규리그,0
2020-01-09,포틀랜드,미네소타,102,116,0,방문,BC,정규리그,0
2020-01-09,휴스턴,오클라호마시티,92,113,0,방문,BC,정규리그,0
2020-01-10,애틀랜타,워싱턴,101,111,0,방문,BC,정규리그,0
2020-01-10,뉴올리언스,뉴욕,123,111,1,방문,BC,정규리그,0
2020-01-10,마이애미,브루클린,113,117,0,방문,BC,정규리그,0
2020-01-10,인디애나,시카고,116,105,1,방문,BC,정규리그,0
2020-01-10,샌안토니오,멤피스,121,134,0,방문,BC,정규리그,0
2020-01-10,올랜도,피닉스,94,98,0,방문,BC,정규리그,0
2020-01-10,샬럿,유타,92,109,0,방문,BC,정규리그,0
2020-01-10,LA 레이커스,댈러스,129,114,1,방문,BC,정규리그,0
2020-01-10,밀워키,새크라멘토,127,106,1,방문,BC,정규리그,0
2020-01-10,골든스테이트,LA 클리퍼스,100,109,0,방문,BC,정규리그,0
2020-01-11,미네소타,휴스턴,109,139,0,방문,BC,정규리그,0
2020-01-11,뉴올리언스,보스턴,105,140,0,방문,BC,정규리그,0
2020-01-11,시카고,디트로이트,108,99,1,방문,BC,정규리그,0
2020-01-11,LA 레이커스,오클라호마시티,125,110,1,방문,BC,정규리그,0
2020-01-11,필라델피아,댈러스,91,109,0,방문,BC,정규리그,0
2020-01-11,클리블랜드,덴버,111,103,1,방문,BC,정규리그,0
2020-01-11,밀워키,포틀랜드,122,101,1,방문,BC,정규리그,0
2020-01-12,마이애미,뉴욕,121,124,0,방문,BC,정규리그,0
2020-01-12,유타,워싱턴,127,116,1,방문,BC,정규리그,0
2020-01-12,애틀랜타,브루클린,86,108,0,방문,BC,정규리그,0
2020-01-12,골든스테이트,멤피스,102,122,0,방문,BC,정규리그,0
2020-01-12,샌안토니오,토론토,105,104,1,방문,BC,정규리그,0
2020-01-12,LA 클리퍼스,덴버,104,114,0,방문,BC,정규리그,0
2020-01-12,샬럿,피닉스,92,100,0,방문,BC,정규리그,0
2020-01-13,뉴올리언스,디트로이트,117,110,1,방문,BC,정규리그,0
2020-01-13,필라델피아,인디애나,95,101,0,방문,BC,정규리그,0
2020-01-13,시카고,보스턴,101,113,0,방문,BC,정규리그,0
2020-01-13,오클라호마시티,미네소타,117,104,1,방문,BC,정규리그,0
2020-01-13,샬럿,포틀랜드,112,115,0,방문,BC,정규리그,0
2020-01-13,올랜도,새크라멘토,114,112,1,방문,BC,정규리그,0
2020-01-13,클리블랜드,LA 레이커스,99,128,0,방문,BC,정규리그,0
2020-01-14,피닉스,애틀랜타,110,123,0,방문,BC,정규리그,0
2020-01-14,유타,브루클린,118,107,1,방문,BC,정규리그,0
2020-01-14,휴스턴,멤피스,110,121,0,방문,BC,정규리그,0
2020-01-14,뉴욕,밀워키,102,128,0,방문,BC,정규리그,0
2020-01-14,댈러스,골든스테이트,124,97,1,방문,BC,정규리그,0
2020-01-14,클리블랜드,LA 클리퍼스,103,128,0,방문,BC,정규리그,0
2020-01-15,디트로이트,보스턴,116,103,1,방문,BC,정규리그,0
2020-01-15,브루클린,필라델피아,106,117,0,방문,BC,정규리그,0
2020-01-15,샌안토니오,마이애미,100,106,0,방문,BC,정규리그,0
2020-01-15,워싱턴,시카고,106,115,0,방문,BC,정규리그,0
2020-01-15,인디애나,미네소타,104,99,1,방문,BC,정규리그,0
2020-01-15,토론토,오클라호마시티,130,121,1,방문,BC,정규리그,0
2020-01-15,샬럿,덴버,86,100,0,방문,BC,정규리그,0
2020-01-15,포틀랜드,휴스턴,117,107,1,방문,BC,정규리그,0
2020-01-15,댈러스,새크라멘토,127,123,1,방문,BC,정규리그,0
2020-01-15,올랜도,LA 레이커스,119,118,1,방문,BC,정규리그,0
2020-01-16,피닉스,뉴욕,121,98,1,방문,BC,정규리그,0
2020-01-16,보스턴,밀워키,123,128,0,방문,BC,정규리그,0
2020-01-16,유타,뉴올리언스,132,138,0,방문,BC,정규리그,0
2020-01-16,덴버,골든스테이트,134,131,1,방문,BC,정규리그,0
2020-01-16,올랜도,LA 클리퍼스,95,122,0,방문,BC,정규리그,0
2020-01-17,미네소타,인디애나,114,116,0,방문,BC,정규리그,0
2020-01-17,시카고,필라델피아,89,100,0,방문,BC,정규리그,0
2020-01-17,워싱턴,토론토,111,140,0,방문,BC,정규리그,0
2020-01-17,클리블랜드,멤피스,109,113,0,방문,BC,정규리그,0
2020-01-17,마이애미,오클라호마시티,115,108,1,방문,BC,정규리그,0
2020-01-17,애틀랜타,샌안토니오,121,120,1,방문,BC,정규리그,0
2020-01-17,포틀랜드,댈러스,112,120,0,방문,BC,정규리그,0
2020-01-18,LA 클리퍼스,뉴올리언스,133,130,1,방문,BC,정규리그,0
2020-01-18,밀워키,브루클린,117,97,1,방문,BC,정규리그,0
2020-01-18,피닉스,보스턴,123,119,1,방문,BC,정규리그,0
2020-01-18,디트로이트,애틀랜타,136,103,1,방문,BC,정규리그,0
2020-01-18,필라델피아,뉴욕,90,87,1,방문,BC,정규리그,0
2020-01-18,클리블랜드,시카고,116,118,0,방문,BC,정규리그,0
2020-01-18,토론토,미네소타,122,112,1,방문,BC,정규리그,0
2020-01-18,올랜도,골든스테이트,95,109,0,방문,BC,정규리그,0
2020-01-18,LA 레이커스,휴스턴,124,115,1,방문,BC,정규리그,0
2020-01-18,포틀랜드,오클라호마시티,106,119,0,방문,BC,정규리그,0
2020-01-18,새크라멘토,유타,101,123,0,방문,BC,정규리그,0
2020-01-19,마이애미,샌안토니오,102,107,0,방문,BC,정규리그,0
2020-01-19,인디애나,덴버,115,107,1,방문,BC,정규리그,0
2020-01-20,디트로이트,워싱턴,100,106,0,방문,BC,정규리그,0
2020-01-20,토론토,애틀랜타,122,117,1,방문,BC,정규리그,0
2020-01-20,필라델피아,브루클린,117,111,1,방문,BC,정규리그,0
2020-01-20,올랜도,샬럿,106,83,1,방문,BC,정규리그,0
2020-01-20,뉴욕,클리블랜드,106,86,1,방문,BC,정규리그,0
2020-01-20,오클라호마시티,휴스턴,112,107,1,방문,BC,정규리그,0
2020-01-20,뉴올리언스,멤피스,126,116,1,방문,BC,정규리그,0
2020-01-20,새크라멘토,마이애미,113,118,0,방문,BC,정규리그,0
2020-01-20,시카고,밀워키,98,111,0,방문,BC,정규리그,0
2020-01-20,LA 레이커스,보스턴,107,139,0,방문,BC,정규리그,0
2020-01-20,덴버,미네소타,107,100,1,방문,BC,정규리그,0
2020-01-20,샌안토니오,피닉스,120,118,1,방문,BC,정규리그,0
2020-01-20,인디애나,유타,88,118,0,방문,BC,정규리그,0
2020-01-20,골든스테이트,포틀랜드,124,129,0,방문,BC,정규리그,0
2020-01-21,LA 클리퍼스,댈러스,110,107,1,방문,BC,정규리그,0
2020-01-22,새크라멘토,디트로이트,106,127,0,방문,BC,정규리그,0
2020-01-22,오클라호마시티,올랜도,120,114,1,방문,BC,정규리그,0
2020-01-22,필라델피아,토론토,95,107,0,방문,BC,정규리그,0
2020-01-22,LA 클리퍼스,애틀랜타,95,102,0,방문,BC,정규리그,0
2020-01-22,멤피스,보스턴,95,119,0,방문,BC,정규리그,0
2020-01-22,워싱턴,마이애미,129,134,0,방문,BC,정규리그,0
2020-01-22,LA 레이커스,뉴욕,100,92,1,방문,BC,정규리그,0
2020-01-22,미네소타,시카고,110,117,0,방문,BC,정규리그,0
2020-01-22,덴버,휴스턴,105,121,0,방문,BC,정규리그,0
2020-01-22,인디애나,피닉스,112,87,1,방문,BC,정규리그,0
2020-01-22,샌안토니오,뉴올리언스,121,117,1,방문,BC,정규리그,0
2020-01-22,유타,골든스테이트,129,96,1,방문,BC,정규리그,0
2020-01-23,워싱턴,클리블랜드,124,112,1,방문,BC,정규리그,0
2020-01-23,LA 레이커스,브루클린,128,113,1,방문,BC,정규리그,0
2020-01-23,댈러스,포틀랜드,133,125,1,방문,BC,정규리그,0
2020-01-24,밀워키,샬럿,116,103,1,방문,BC,정규리그,1
2020-01-24,멤피스,디트로이트,125,112,1,방문,BC,정규리그,0
2020-01-24,보스턴,올랜도,109,98,1,방문,BC,정규리그,0
2020-01-24,토론토,뉴욕,118,112,1,방문,BC,정규리그,0
2020-01-24,새크라멘토,시카고,98,81,1,방문,BC,정규리그,0
2020-01-24,LA 클리퍼스,마이애미,122,117,1,방문,BC,정규리그,0
2020-01-24,휴스턴,미네소타,131,124,1,방문,BC,정규리그,0
2020-01-24,덴버,뉴올리언스,113,106,1,방문,BC,정규리그,0
2020-01-24,애틀랜타,오클라호마시티,111,140,0,방문,BC,정규리그,0
2020-01-24,피닉스,샌안토니오,103,99,1,방문,BC,정규리그,0
2020-01-24,인디애나,골든스테이트,129,118,1,방문,BC,정규리그,0
2020-01-25,댈러스,유타,107,112,0,방문,BC,정규리그,0
2020-01-25,브루클린,디트로이트,121,111,1,방문,BC,정규리그,0
2020-01-25,시카고,클리블랜드,118,106,1,방문,BC,정규리그,0
2020-01-25,오클라호마시티,미네소타,113,104,1,방문,BC,정규리그,0
2020-01-25,LA 레이커스,필라델피아,91,108,0,방문,BC,정규리그,0
2020-01-26,휴스턴,덴버,110,117,0,방문,BC,정규리그,0
2020-01-26,토론토,샌안토니오,110,106,1,방문,BC,정규리그,0
2020-01-26,워싱턴,애틀랜타,133,152,0,방문,BC,정규리그,0
2020-01-26,피닉스,멤피스,109,114,0,방문,BC,정규리그,0
2020-01-26,보스턴,뉴올리언스,108,123,0,방문,BC,정규리그,0
2020-01-26,브루클린,뉴욕,97,110,0,방문,BC,정규리그,0
2020-01-26,LA 클리퍼스,올랜도,112,97,1,방문,BC,정규리그,0
2020-01-26,인디애나,포틀랜드,129,139,0,방문,BC,정규리그,0
2020-01-27,클리블랜드,디트로이트,115,100,1,방문,BC,정규리그,0
2020-01-27,올랜도,마이애미,92,113,0,방문,BC,정규리그,0
2020-01-27,샌안토니오,시카고,109,110,0,방문,BC,정규리그,0
2020-01-27,새크라멘토,미네소타,133,129,1,방문,BC,정규리그,0
2020-01-27,댈러스,오클라호마시티,107,97,1,방문,BC,정규리그,0
2020-01-27,휴스턴,유타,126,117,1,방문,BC,정규리그,0
2020-01-28,뉴욕,샬럿,92,97,0,방문,BC,정규리그,0
2020-01-28,골든스테이트,필라델피아,104,115,0,방문,BC,정규리그,0
2020-01-28,뉴올리언스,클리블랜드,125,111,1,방문,BC,정규리그,0
2020-01-28,애틀랜타,토론토,114,130,0,방문,BC,정규리그,0
2020-01-28,덴버,멤피스,96,104,0,방문,BC,정규리그,0
2020-01-28,보스턴,마이애미,109,101,1,방문,BC,정규리그,0
2020-01-28,워싱턴,밀워키,131,151,0,방문,BC,정규리그,0
2020-01-28,피닉스,댈러스,133,104,1,방문,BC,정규리그,0
2020-01-29,시카고,인디애나,106,115,0,방문,BC,정규리그,0
2020-01-29,디트로이트,브루클린,115,125,0,방문,BC,정규리그,0
2020-01-29,멤피스,뉴욕,127,106,1,방문,BC,정규리그,0
2020-01-29,유타,샌안토니오,120,127,0,방문,BC,정규리그,0
2020-01-29,휴스턴,포틀랜드,112,125,0,방문,BC,정규리그,0
2020-01-29,오클라호마시티,새크라멘토,120,100,1,방문,BC,정규리그,0
2020-01-30,토론토,클리블랜드,115,109,1,방문,BC,정규리그,0
2020-01-30,샬럿,워싱턴,107,121,0,방문,BC,정규리그,0
2020-01-30,필라델피아,애틀랜타,117,127,0,방문,BC,정규리그,0
2020-01-30,골든스테이트,보스턴,104,119,0,방문,BC,정규리그,0
2020-01-30,유타,덴버,100,106,0,방문,BC,정규리그,0
2020-01-30,새크라멘토,LA 클리퍼스,124,103,1,방문,BC,정규리그,0
2020-01-31,토론토,디트로이트,105,92,1,방문,BC,정규리그,0
2020-01-31,시카고,브루클린,118,133,0,방문,BC,정규리그,0
2020-01-31,댈러스,휴스턴,121,128,0,방문,BC,정규리그,0
2020-01-31,멤피스,뉴올리언스,111,139,0,방문,BC,정규리그,0
2020-01-31,덴버,밀워키,127,115,1,방문,BC,정규리그,0
2020-01-31,오클라호마시티,피닉스,111,107,1,방문,BC,정규리그,0
2020-01-31,포틀랜드,LA 레이커스,127,119,1,방문,BC,정규리그,0
2020-02-01,미네소타,LA 클리퍼스,106,118,0,방문,BC,정규리그,0
2020-02-01,뉴욕,인디애나,92,85,1,방문,BC,정규리그,0
2020-02-01,마이애미,올랜도,102,89,1,방문,BC,정규리그,0
2020-02-01,골든스테이트,클리블랜드,131,112,1,방문,BC,정규리그,0
2020-02-01,브루클린,워싱턴,107,113,0,방문,BC,정규리그,0
2020-02-01,필라델피아,보스턴,95,116,0,방문,BC,정규리그,0
2020-02-01,애틀랜타,댈러스,100,123,0,방문,BC,정규리그,0
2020-02-01,샬럿,샌안토니오,90,114,0,방문,BC,정규리그,0
2020-02-01,LA 레이커스,새크라멘토,129,113,1,방문,BC,정규리그,0
2020-02-01,유타,포틀랜드,107,124,0,방문,BC,정규리그,0
2020-02-02,덴버,디트로이트,123,128,0,방문,BC,정규리그,0
2020-02-02,뉴올리언스,휴스턴,109,117,0,방문,BC,정규리그,0
2020-02-02,피닉스,밀워키,108,129,0,방문,BC,정규리그,0
2020-02-02,시카고,토론토,102,129,0,방문,BC,정규리그,0
